manufacturercode,manufacturername,classoftradecode,classoftrade,sectorcode,sectorname,mediacode,medianame,categorycode,categoryname,segmentcode,segmentname,facevaluerangecode,facevaluerangedescription,facevalueperunitrangecode,facevalueperunitrangedescription,totalredemptionvalue,recordcount,percent,yyyyqqretailereow
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,510,Handout Electronic Checkout,4,Fruit,1,Food,4,1.00 +,1,<.40,7.50,4,0.00000021,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,2,Cosmetics,1,Food,2,.40 - .75,1,<.40,4.00,5,0.00000026,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,4,Fragrances & Gift Sets,1,Food,4,1.00 +,3,.76 - 1.00,134.49,56,0.00000296,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,9,Sanitary Protection & Feminine Hygiene,1,Food,3,.76 - 1.00,3,.76 - 1.00,4009.98,581,0.00003071,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,13,Meal & Side Dish Mixes & Kits,1,Food,2,.40 - .75,1,<.40,301.05,223,0.00001179,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,202,FSI,9,Sanitary Protection & Feminine Hygiene,1,Food,2,.40 - .75,2,.40 - .75,17.75,10,0.00000053,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,4,Prescription Medications & Devices,1,Food,3,.76 - 1.00,2,.40 - .75,92.00,91,0.00000481,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,7,Chips/Pretzels/Popcorn,1,Food,3,.76 - 1.00,2,.40 - .75,2.00,2,0.00000011,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,13,Yogurt,1,Food,2,.40 - .75,2,.40 - .75,11.50,19,0.00000100,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,4,Juice,1,Food,2,.40 - .75,2,.40 - .75,3.25,4,0.00000021,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,98,UNKNOWN,1,Food,2,.40 - .75,1,<.40,0.60,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,7,Chips/Pretzels/Popcorn,1,Food,2,.40 - .75,1,<.40,15333.00,19699,0.00104126,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,9,Household Cleaners & Supplies,1,Food,4,1.00 +,2,.40 - .75,4.50,2,0.00000011,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,11,Kitchen Items & Appliances,1,Food,1,<.40,1,<.40,1.25,4,0.00000021,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,510,Handout Electronic Checkout,2,Breakfast Foods,1,Food,4,1.00 +,4,1.00 +,52.50,42,0.00000222,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,2,Automotive,1,Food,2,.40 - .75,1,<.40,3863.25,5014,0.00026503,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,3,Desserts,1,Food,3,.76 - 1.00,3,.76 - 1.00,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,9,Sanitary Protection & Feminine Hygiene,1,Food,3,.76 - 1.00,1,<.40,2.00,2,0.00000011,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,13,Yogurt,1,Food,4,1.00 +,4,1.00 +,412.13,124,0.00000655,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,16,Photo & Computer Supplies,1,Food,2,.40 - .75,1,<.40,0.50,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,98,Cross-Category,1,Food,2,.40 - .75,1,<.40,27.50,50,0.00000264,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,10,Ready to Eat Fruits & Salads,1,Food,1,<.40,1,<.40,4.36,9,0.00000048,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,10,Shaving Supplies,1,Food,3,.76 - 1.00,3,.76 - 1.00,515.98,286,0.00001512,201601
705,GENERAL MILLS INC.,10,PET SPLY/VET/KENNEL,2,Dry Grocery,1360,Print At Home,98,UNKNOWN,1,Food,3,.76 - 1.00,1,<.40,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,11,Sour Cream & Whipped Cream - Canned,1,Food,4,1.00 +,4,1.00 +,1662.00,633,0.00003346,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,13,Yogurt,1,Food,3,.76 - 1.00,1,<.40,1347.00,768,0.00004060,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,4,Fragrances & Gift Sets,1,Food,3,.76 - 1.00,1,<.40,3.00,3,0.00000016,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,9,"Crackers, Cookies & Snack Bars",1,Food,3,.76 - 1.00,3,.76 - 1.00,6.00,6,0.00000032,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,4,Prescription Medications & Devices,1,Food,3,.76 - 1.00,2,.40 - .75,558.00,327,0.00001728,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,7,Chips/Pretzels/Popcorn,1,Food,3,.76 - 1.00,2,.40 - .75,84.00,36,0.00000190,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,2,Automotive,1,Food,2,.40 - .75,2,.40 - .75,9.70,16,0.00000085,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,3,Coffee Creamers & Hot Chocolate Mix,1,Food,1,<.40,1,<.40,0.50,2,0.00000011,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,4,Prescription Medications & Devices,1,Food,3,.76 - 1.00,3,.76 - 1.00,25348.00,12848,0.00067912,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,11,Skin Creams & Lotions/Facial Cleansers,1,Food,2,.40 - .75,2,.40 - .75,1137.40,238,0.00001258,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,98,Cross-Category,1,Food,2,.40 - .75,2,.40 - .75,10242.00,8620,0.00045564,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,4,Dough Products,1,Food,4,1.00 +,2,.40 - .75,25699.50,14814,0.00078304,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1299,Military,9,Vegetables,1,Food,3,.76 - 1.00,2,.40 - .75,15.00,9,0.00000048,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,2,.40 - .75,1,<.40,283.60,465,0.00002458,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,11,Sour Cream & Whipped Cream - Canned,1,Food,2,.40 - .75,1,<.40,7.50,8,0.00000042,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,13,Meal & Side Dish Mixes & Kits,1,Food,3,.76 - 1.00,1,<.40,7019.20,8102,0.00042826,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,98,Cross-Category,1,Food,3,.76 - 1.00,3,.76 - 1.00,1050.00,1040,0.00005497,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,2,Cheese,1,Food,3,.76 - 1.00,2,.40 - .75,2262.00,1439,0.00007606,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,21,Toys,1,Food,4,1.00 +,4,1.00 +,3.00,1,0.00000005,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,7,Chips/Pretzels/Popcorn,1,Food,2,.40 - .75,2,.40 - .75,126.25,168,0.00000888,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,11,Heat & Eat - Canned or Packaged,1,Food,3,.76 - 1.00,3,.76 - 1.00,7.00,7,0.00000037,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,2,Baking Mixes/Ingredients/Supplies,1,Food,2,.40 - .75,1,<.40,13.50,12,0.00000063,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,98,Cross-Category,1,Food,2,.40 - .75,2,.40 - .75,1024.20,862,0.00004556,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,10,Fruit - Dried & Canned,1,Food,3,.76 - 1.00,2,.40 - .75,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,13,Meal & Side Dish Mixes & Kits,1,Food,3,.76 - 1.00,2,.40 - .75,2.00,2,0.00000011,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,3,.76 - 1.00,9.00,9,0.00000048,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,13,Meal & Side Dish Mixes & Kits,1,Food,3,.76 - 1.00,2,.40 - .75,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,4,Breakfast Foods - Shelf Stable,1,Food,4,1.00 +,4,1.00 +,9594.00,1949,0.00010302,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,2,Baking Mixes/Ingredients/Supplies,1,Food,2,.40 - .75,2,.40 - .75,505.70,409,0.00002162,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,7,Chips/Pretzels/Popcorn,1,Food,3,.76 - 1.00,1,<.40,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,23,Vegetables - Canned & Dried,1,Food,4,1.00 +,4,1.00 +,8.74,2,0.00000011,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,8,Condiments/Dips/Gravies/Sauces,1,Food,4,1.00 +,3,.76 - 1.00,1102.00,185,0.00000978,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,202,FSI,9,"Crackers, Cookies & Snack Bars",1,Food,2,.40 - .75,2,.40 - .75,30.50,28,0.00000148,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,8,Condiments/Dips/Gravies/Sauces,1,Food,4,1.00 +,3,.76 - 1.00,14.00,6,0.00000032,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,13,Meal & Side Dish Mixes & Kits,1,Food,4,1.00 +,4,1.00 +,84.57,12,0.00000063,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,13,Meal & Side Dish Mixes & Kits,1,Food,2,.40 - .75,1,<.40,1897.90,816,0.00004313,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,98,Cross-Category,1,Food,1,<.40,1,<.40,161.00,253,0.00001337,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,11,Heat & Eat - Canned or Packaged,1,Food,3,.76 - 1.00,1,<.40,6176.00,5988,0.00031652,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,98,Cross-Category,1,Food,3,.76 - 1.00,1,<.40,4928.00,657,0.00003473,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,8,Condiments/Dips/Gravies/Sauces,1,Food,2,.40 - .75,2,.40 - .75,2248.00,4416,0.00023342,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,9999,Unknown,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,1,<.40,3.00,2,0.00000011,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,8,Condiments/Dips/Gravies/Sauces,1,Food,2,.40 - .75,2,.40 - .75,11616.50,22412,0.00118466,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,21,"Spices, Seasonings & Extracts",1,Food,1,<.40,1,<.40,1.50,6,0.00000032,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,11,Heat & Eat - Canned or Packaged,1,Food,2,.40 - .75,2,.40 - .75,2638.49,502,0.00002653,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,3,.76 - 1.00,2,.40 - .75,8939.00,3219,0.00017015,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,4,Juice,1,Food,3,.76 - 1.00,3,.76 - 1.00,7280.85,6319,0.00033401,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,4,Fruit,1,Food,1,<.40,1,<.40,0.68,2,0.00000011,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,5,Milk,1,Food,4,1.00 +,4,1.00 +,6.99,1,0.00000005,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,11,Skin Creams & Lotions/Facial Cleansers,1,Food,3,.76 - 1.00,3,.76 - 1.00,32.00,20,0.00000106,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,7,Heat & Eat Prepared Foods,1,Food,3,.76 - 1.00,2,.40 - .75,356.00,182,0.00000962,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,1,Baby Hygiene,1,Food,3,.76 - 1.00,2,.40 - .75,17484.00,1389,0.00007342,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,4,Fruit,1,Food,4,1.00 +,4,1.00 +,7.99,1,0.00000005,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,1,Butter & Margarine,1,Food,3,.76 - 1.00,3,.76 - 1.00,34.00,22,0.00000116,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,4,Dough Products,1,Food,3,.76 - 1.00,2,.40 - .75,4862.34,1409,0.00007448,201601
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,510,Handout Electronic Checkout,4,Breakfast Foods - Shelf Stable,1,Food,4,1.00 +,2,.40 - .75,2.00,1,0.00000005,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,9999,Unknown,4,Breakfast Foods - Shelf Stable,1,Food,4,1.00 +,4,1.00 +,22.06,6,0.00000032,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,9999,Unknown,13,Light Bulbs & Batteries,1,Food,2,.40 - .75,1,<.40,2.00,3,0.00000016,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,202,FSI,10,Household Maintenance Products,1,Food,3,.76 - 1.00,1,<.40,57.00,29,0.00000153,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,202,FSI,98,Cross-Category,1,Food,3,.76 - 1.00,1,<.40,400.00,300,0.00001586,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,4,Juice,1,Food,2,.40 - .75,2,.40 - .75,118.50,223,0.00001179,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,2,Automotive,1,Food,2,.40 - .75,2,.40 - .75,12.80,10,0.00000053,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,4,Fragrances & Gift Sets,1,Food,4,1.00 +,2,.40 - .75,2.45,2,0.00000011,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,4,Prescription Medications & Devices,1,Food,3,.76 - 1.00,3,.76 - 1.00,8.00,5,0.00000026,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,7,Chips/Pretzels/Popcorn,1,Food,3,.76 - 1.00,3,.76 - 1.00,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,11,Skin Creams & Lotions/Facial Cleansers,1,Food,2,.40 - .75,2,.40 - .75,21.60,12,0.00000063,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,2,.40 - .75,1,<.40,15333.00,19699,0.00104126,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,11,Sour Cream & Whipped Cream - Canned,1,Food,2,.40 - .75,1,<.40,49512.50,45002,0.00237873,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,13,Meal & Side Dish Mixes & Kits,1,Food,3,.76 - 1.00,1,<.40,6494.00,3483,0.00018411,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,98,Cross-Category,1,Food,3,.76 - 1.00,3,.76 - 1.00,20170.00,10940,0.00057827,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,510,Handout Electronic Checkout,4,"Charcoal, Logs & Accessories",1,Food,2,.40 - .75,2,.40 - .75,1379.75,1816,0.00009599,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,510,Handout Electronic Checkout,4,Fruit,1,Food,4,1.00 +,2,.40 - .75,39167.50,23602,0.00124756,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1299,Military,98,Cross-Category,1,Food,2,.40 - .75,1,<.40,20.00,30,0.00000159,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,3,Deodorant,1,Food,2,.40 - .75,2,.40 - .75,10972.50,14335,0.00075772,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,4,Juice,1,Food,4,1.00 +,4,1.00 +,2615.21,305,0.00001612,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,8,Meat/Poultry/Seafood,1,Food,2,.40 - .75,2,.40 - .75,11616.50,22412,0.00118466,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,2,Automotive,1,Food,4,1.00 +,4,1.00 +,1800.73,519,0.00002743,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,11,Skin Creams & Lotions/Facial Cleansers,1,Food,4,1.00 +,4,1.00 +,2101.91,563,0.00002976,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,98,Cross-Category,1,Food,4,1.00 +,4,1.00 +,60119.80,11300,0.00059730,201601
705,GENERAL MILLS INC.,9,DEPARTMENT STORE,2,Dry Grocery,202,FSI,4,Dough Products,1,Food,3,.76 - 1.00,1,<.40,4.00,4,0.00000021,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,2,Baking Mixes/Ingredients/Supplies,1,Food,2,.40 - .75,1,<.40,2.25,3,0.00000016,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,4,Juice,1,Food,3,.76 - 1.00,1,<.40,5631.00,4185,0.00022121,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,9,Sanitary Protection & Feminine Hygiene,1,Food,3,.76 - 1.00,3,.76 - 1.00,6.00,6,0.00000032,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,13,Meal & Side Dish Mixes & Kits,1,Food,2,.40 - .75,1,<.40,184.50,243,0.00001284,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,9,"Crackers, Cookies & Snack Bars",1,Food,2,.40 - .75,2,.40 - .75,153.45,240,0.00001269,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,5,Clothing & Undergarments,1,Food,2,.40 - .75,2,.40 - .75,153.00,162,0.00000856,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,11,Heat & Eat - Canned or Packaged,1,Food,3,.76 - 1.00,2,.40 - .75,6.00,3,0.00000016,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,2,First Aid,1,Food,3,.76 - 1.00,2,.40 - .75,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,3,Desserts,1,Food,1,<.40,1,<.40,0.50,2,0.00000011,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,7,Yogurt - Shakes & Drinks,1,Food,3,.76 - 1.00,2,.40 - .75,6506.00,1215,0.00006422,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,10,Fruit - Dried & Canned,1,Food,3,.76 - 1.00,1,<.40,1190.00,613,0.00003240,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,11,Heat & Eat - Canned or Packaged,1,Food,3,.76 - 1.00,3,.76 - 1.00,3.00,3,0.00000016,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,8,Condiments/Dips/Gravies/Sauces,1,Food,4,1.00 +,2,.40 - .75,1.20,1,0.00000005,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1299,Military,11,Heat & Eat - Canned or Packaged,1,Food,2,.40 - .75,1,<.40,33.00,10,0.00000053,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,2,Cheese,1,Food,3,.76 - 1.00,2,.40 - .75,23029.00,22148,0.00117071,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,9,Household Cleaners & Supplies,1,Food,4,1.00 +,4,1.00 +,301.50,58,0.00000307,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,4,1.00 +,4,1.00 +,514.62,68,0.00000359,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,11,Sour Cream & Whipped Cream - Canned,1,Food,4,1.00 +,4,1.00 +,1578.31,440,0.00002326,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,13,Yogurt,1,Food,3,.76 - 1.00,1,<.40,912.10,549,0.00002902,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,510,Handout Electronic Checkout,4,Breakfast Foods - Shelf Stable,1,Food,4,1.00 +,1,<.40,7.50,4,0.00000021,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,510,Handout Electronic Checkout,4,Breakfast Foods - Shelf Stable,1,Food,4,1.00 +,1,<.40,8091.00,5327,0.00028158,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,13,Meal & Side Dish Mixes & Kits,1,Food,3,.76 - 1.00,1,<.40,42.00,24,0.00000127,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,13,Meal & Side Dish Mixes & Kits,1,Food,4,1.00 +,4,1.00 +,5.53,3,0.00000016,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,23,Vegetables - Canned & Dried,1,Food,4,1.00 +,4,1.00 +,28.57,7,0.00000037,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,11,Heat & Eat - Canned or Packaged,1,Food,3,.76 - 1.00,1,<.40,26.00,18,0.00000095,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,23,Vegetables - Canned & Dried,1,Food,4,1.00 +,4,1.00 +,1760.60,317,0.00001676,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,13,Meal & Side Dish Mixes & Kits,1,Food,3,.76 - 1.00,1,<.40,432.00,432,0.00002283,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1299,Military,13,Meal & Side Dish Mixes & Kits,1,Food,1,<.40,1,<.40,1.50,1,0.00000005,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,10,Fruit - Dried & Canned,1,Food,4,1.00 +,4,1.00 +,30.00,10,0.00000053,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,98,Cross-Category,1,Food,2,.40 - .75,2,.40 - .75,156.50,195,0.00001031,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,98,Cross-Category,1,Food,2,.40 - .75,2,.40 - .75,12193.75,11168,0.00059032,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,13,Meal & Side Dish Mixes & Kits,1,Food,3,.76 - 1.00,2,.40 - .75,13.00,13,0.00000069,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,10,Fruit - Dried & Canned,1,Food,2,.40 - .75,1,<.40,1.50,3,0.00000016,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,9,"Crackers, Cookies & Snack Bars",1,Food,3,.76 - 1.00,2,.40 - .75,4.00,4,0.00000021,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,4,Breakfast Foods - Shelf Stable,1,Food,1,<.40,1,<.40,25.41,60,0.00000317,201601
